Txn_ID,Year,Month,Month_Num,Quarter,Market,Category,Brand,Channel,Volume_Units,Base_NR_AUD000,Trade_Promo_AUD000,Net_Revenue_AUD000,COGS_AUD000,Gross_Profit_AUD000,OPEX_AUD000,EBITDA_AUD000,GP_Margin_Pct,EBITDA_Margin_Pct,Type,Budget_NR_AUD000,Variance_NR_AUD000,Variance_Pct,PY_NR_AUD000,YoY_Growth_Pct
UL000125,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Knorr,Foodservice,134.0,6.5,0.7,5.9,3.1,2.8,1.0,1.8,0.48,0.31,Actual,7.0,-1.2,-0.16,6.5,-0.1
UL000126,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Hellmann's,Supermarket,420.0,19.9,1.7,18.2,9.5,8.7,3.3,5.4,0.48,0.3,Actual,22.3,-4.1,-0.18,19.9,-0.09
UL000127,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Hellmann's,Convenience,249.0,12.1,1.2,10.9,5.7,5.2,1.8,3.4,0.48,0.32,Actual,12.9,-2.0,-0.16,12.1,-0.1
UL000128,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Hellmann's,Online,236.0,11.7,1.3,10.4,5.2,5.2,1.8,3.4,0.5,0.33,Actual,11.7,-1.3,-0.11,11.7,-0.11
UL000129,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Hellmann's,Pharmacy,129.0,6.8,0.7,6.1,3.0,3.1,1.0,2.1,0.51,0.35,Actual,7.0,-1.0,-0.14,6.8,-0.1
UL000130,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Hellmann's,Foodservice,102.0,4.9,0.4,4.4,2.3,2.1,0.8,1.3,0.48,0.3,Actual,4.7,-0.3,-0.06,4.9,-0.09
UL000131,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Lipton,Supermarket,371.0,18.0,1.5,16.4,8.3,8.1,2.9,5.2,0.49,0.32,Actual,18.5,-2.1,-0.11,18.0,-0.09
UL000132,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Lipton,Convenience,191.0,9.6,0.7,8.8,4.2,4.6,1.5,3.1,0.52,0.35,Actual,10.7,-1.9,-0.18,9.6,-0.08
UL000133,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Lipton,Online,178.0,9.2,0.9,8.3,4.3,4.0,1.4,2.6,0.49,0.32,Actual,9.8,-1.5,-0.15,9.2,-0.1
UL000134,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Lipton,Pharmacy,123.0,6.0,0.6,5.4,2.6,2.8,0.9,1.9,0.52,0.35,Actual,5.9,-0.5,-0.08,6.0,-0.1
UL000135,2022,Jan,1,Q1,Philippines,Foods & Refreshment,Lipton,Foodservice,73.0,3.8,0.3,3.5,1.7,1.7,0.6,1.1,0.5,0.33,Actual,3.9,-0.4,-0.11,3.8,-0.08
UL000136,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Dove,Supermarket,534.0,25.6,2.7,22.9,11.4,11.5,3.9,7.7,0.5,0.33,Actual,27.7,-4.8,-0.17,25.6,-0.1
UL000137,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Dove,Convenience,352.0,16.5,1.4,15.1,7.3,7.9,2.5,5.4,0.52,0.36,Actual,16.0,-0.9,-0.06,16.5,-0.09
UL000138,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Dove,Online,299.0,14.5,1.2,13.3,6.9,6.4,2.4,4.0,0.48,0.3,Actual,14.6,-1.3,-0.09,14.5,-0.08
UL000139,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Dove,Pharmacy,153.0,7.8,0.7,7.0,3.5,3.6,1.2,2.4,0.51,0.35,Actual,8.7,-1.7,-0.2,7.8,-0.09
UL000140,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Dove,Foodservice,104.0,5.5,0.6,4.9,2.5,2.5,0.8,1.7,0.5,0.34,Actual,5.8,-0.9,-0.15,5.5,-0.11
UL000141,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Lux,Supermarket,391.0,18.9,1.6,17.3,9.0,8.4,3.0,5.4,0.48,0.31,Actual,19.8,-2.5,-0.13,18.9,-0.09
UL000142,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Lux,Convenience,205.0,10.4,1.0,9.5,4.8,4.6,1.5,3.1,0.49,0.33,Actual,11.5,-2.0,-0.18,10.4,-0.1
UL000143,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Lux,Online,198.0,10.3,0.8,9.5,4.9,4.5,1.6,3.0,0.48,0.31,Actual,10.4,-1.0,-0.09,10.3,-0.08
UL000144,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Lux,Pharmacy,119.0,6.2,0.7,5.5,2.8,2.7,0.9,1.7,0.49,0.32,Actual,6.3,-0.7,-0.12,6.2,-0.11
UL000145,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Lux,Foodservice,75.0,3.8,0.3,3.5,1.7,1.8,0.6,1.2,0.51,0.34,Actual,4.2,-0.6,-0.15,3.8,-0.08
UL000146,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,TRESemmé,Supermarket,385.0,18.0,1.5,16.6,8.2,8.4,2.8,5.7,0.51,0.34,Actual,17.4,-0.8,-0.05,18.0,-0.08
UL000147,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,TRESemmé,Convenience,190.0,9.4,0.8,8.7,4.5,4.2,1.4,2.8,0.49,0.33,Actual,10.1,-1.4,-0.14,9.4,-0.08
UL000148,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,TRESemmé,Online,174.0,8.4,0.9,7.5,3.7,3.8,1.3,2.5,0.5,0.33,Actual,9.2,-1.7,-0.18,8.4,-0.11
UL000149,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,TRESemmé,Pharmacy,105.0,5.4,0.6,4.8,2.4,2.4,0.9,1.6,0.5,0.32,Actual,5.5,-0.7,-0.12,5.4,-0.11
UL000150,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,TRESemmé,Foodservice,67.0,3.4,0.4,3.0,1.5,1.5,0.5,1.0,0.49,0.33,Actual,3.7,-0.6,-0.17,3.4,-0.11
UL000151,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Vaseline,Supermarket,275.0,14.1,1.1,13.0,6.5,6.5,2.2,4.3,0.5,0.33,Actual,14.2,-1.3,-0.09,14.1,-0.08
UL000152,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Vaseline,Convenience,165.0,8.2,0.8,7.4,3.8,3.7,1.3,2.4,0.49,0.32,Actual,8.2,-0.8,-0.1,8.2,-0.09
UL000153,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Vaseline,Online,150.0,7.5,0.7,6.8,3.6,3.3,1.2,2.0,0.48,0.3,Actual,7.5,-0.7,-0.09,7.5,-0.09
UL000154,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Vaseline,Pharmacy,79.0,4.1,0.4,3.7,1.8,1.9,0.7,1.2,0.5,0.33,Actual,4.5,-0.8,-0.18,4.1,-0.09
UL000155,2022,Jan,1,Q1,Philippines,Beauty & Personal Care,Vaseline,Foodservice,57.0,2.7,0.2,2.5,1.3,1.2,0.4,0.8,0.48,0.32,Actual,3.0,-0.5,-0.18,2.7,-0.08
UL000156,2022,Jan,1,Q1,Philippines,Home Care,Surf,Supermarket,503.0,26.4,2.5,24.0,12.3,11.6,4.3,7.4,0.49,0.31,Actual,27.8,-3.9,-0.14,26.4,-0.09
UL000157,2022,Jan,1,Q1,Philippines,Home Care,Surf,Convenience,308.0,15.7,1.3,14.4,7.5,6.9,2.5,4.4,0.48,0.3,Actual,16.1,-1.7,-0.1,15.7,-0.08
UL000158,2022,Jan,1,Q1,Philippines,Home Care,Surf,Online,254.0,13.7,1.5,12.2,6.4,5.8,2.1,3.7,0.48,0.3,Actual,14.6,-2.4,-0.17,13.7,-0.11
UL000159,2022,Jan,1,Q1,Philippines,Home Care,Surf,Pharmacy,151.0,8.1,0.8,7.3,3.6,3.7,1.2,2.5,0.51,0.34,Actual,8.8,-1.5,-0.17,8.1,-0.1
UL000160,2022,Jan,1,Q1,Philippines,Home Care,Surf,Foodservice,117.0,5.6,0.5,5.1,2.6,2.5,0.9,1.6,0.48,0.32,Actual,5.9,-0.8,-0.13,5.6,-0.09
UL000161,2022,Jan,1,Q1,Philippines,Home Care,Domestos,Supermarket,367.0,17.1,1.3,15.8,7.9,7.9,2.6,5.3,0.5,0.34,Actual,18.5,-2.7,-0.15,17.1,-0.08
UL000162,2022,Jan,1,Q1,Philippines,Home Care,Domestos,Convenience,224.0,10.9,1.2,9.7,4.7,4.9,1.7,3.2,0.51,0.33,Actual,10.7,-1.1,-0.1,10.9,-0.11
UL000163,2022,Jan,1,Q1,Philippines,Home Care,Domestos,Online,182.0,9.1,0.9,8.1,4.0,4.1,1.3,2.8,0.5,0.34,Actual,9.8,-1.6,-0.17,9.1,-0.1
UL000164,2022,Jan,1,Q1,Philippines,Home Care,Domestos,Pharmacy,104.0,5.5,0.5,5.0,2.6,2.5,0.9,1.6,0.49,0.32,Actual,5.9,-0.8,-0.14,5.5,-0.09
UL000165,2022,Jan,1,Q1,Philippines,Home Care,Domestos,Foodservice,73.0,3.5,0.3,3.2,1.5,1.6,0.5,1.1,0.52,0.35,Actual,3.9,-0.8,-0.19,3.5,-0.09
UL000166,2022,Jan,1,Q1,Philippines,Home Care,Comfort,Supermarket,332.0,15.9,1.6,14.3,7.5,6.9,2.5,4.4,0.48,0.31,Actual,15.5,-1.1,-0.07,15.9,-0.1
UL000167,2022,Jan,1,Q1,Philippines,Home Care,Comfort,Convenience,154.0,7.9,0.7,7.2,3.6,3.6,1.2,2.4,0.5,0.34,Actual,9.0,-1.7,-0.19,7.9,-0.09
UL000168,2022,Jan,1,Q1,Philippines,Home Care,Comfort,Online,148.0,7.6,0.8,6.8,3.6,3.3,1.2,2.0,0.48,0.3,Actual,8.1,-1.3,-0.16,7.6,-0.1
UL000169,2022,Jan,1,Q1,Philippines,Home Care,Comfort,Pharmacy,97.0,4.8,0.4,4.4,2.2,2.2,0.8,1.4,0.51,0.33,Actual,4.9,-0.5,-0.1,4.8,-0.08
UL000170,2022,Jan,1,Q1,Philippines,Home Care,Comfort,Foodservice,56.0,2.9,0.3,2.7,1.4,1.3,0.5,0.8,0.49,0.31,Actual,3.3,-0.6,-0.18,2.9,-0.09
UL000171,2022,Jan,1,Q1,Philippines,Ice Cream,Magnum,Supermarket,454.0,21.7,1.9,19.8,9.7,10.1,3.3,6.8,0.51,0.35,Actual,23.0,-3.2,-0.14,21.7,-0.09
UL000172,2022,Jan,1,Q1,Philippines,Ice Cream,Magnum,Convenience,240.0,12.9,1.3,11.6,5.8,5.8,2.1,3.8,0.5,0.33,Actual,13.3,-1.7,-0.13,12.9,-0.1
UL000173,2022,Jan,1,Q1,Philippines,Ice Cream,Magnum,Online,220.0,11.3,0.9,10.4,5.1,5.3,1.8,3.5,0.51,0.33,Actual,12.1,-1.7,-0.14,11.3,-0.08
UL000174,2022,Jan,1,Q1,Philippines,Ice Cream,Magnum,Pharmacy,140.0,7.4,0.7,6.7,3.5,3.2,1.1,2.1,0.48,0.32,Actual,7.3,-0.6,-0.08,7.4,-0.1
UL000175,2022,Jan,1,Q1,Philippines,Ice Cream,Magnum,Foodservice,82.0,4.3,0.5,3.8,1.9,1.9,0.6,1.3,0.5,0.34,Actual,4.8,-1.0,-0.21,4.3,-0.11
UL000176,2022,Jan,1,Q1,Philippines,Ice Cream,Cornetto,Supermarket,345.0,17.7,1.5,16.2,8.0,8.2,2.7,5.5,0.51,0.34,Actual,18.8,-2.6,-0.14,17.7,-0.08
UL000177,2022,Jan,1,Q1,Philippines,Ice Cream,Cornetto,Convenience,202.0,10.4,0.8,9.5,4.8,4.7,1.7,3.0,0.49,0.32,Actual,10.9,-1.4,-0.12,10.4,-0.08
UL000178,2022,Jan,1,Q1,Philippines,Ice Cream,Cornetto,Online,184.0,9.7,1.0,8.8,4.3,4.4,1.5,3.0,0.51,0.34,Actual,9.9,-1.1,-0.12,9.7,-0.1
UL000179,2022,Jan,1,Q1,Philippines,Ice Cream,Cornetto,Pharmacy,113.0,5.8,0.6,5.2,2.7,2.5,0.9,1.7,0.49,0.32,Actual,5.9,-0.8,-0.13,5.8,-0.11
UL000180,2022,Jan,1,Q1,Philippines,Ice Cream,Cornetto,Foodservice,76.0,3.8,0.3,3.5,1.8,1.7,0.6,1.0,0.48,0.3,Actual,4.0,-0.5,-0.12,3.8,-0.09
UL000181,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Knorr,Supermarket,593.0,28.7,2.9,25.8,13.0,12.8,4.5,8.3,0.5,0.32,Actual,31.2,-5.4,-0.17,28.7,-0.1
UL000182,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Knorr,Convenience,379.0,18.7,1.9,16.8,8.2,8.6,2.9,5.7,0.51,0.34,Actual,18.1,-1.3,-0.07,18.7,-0.1
UL000183,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Knorr,Online,276.0,15.0,1.6,13.3,6.6,6.8,2.4,4.4,0.51,0.33,Actual,16.4,-3.1,-0.19,15.0,-0.11
UL000184,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Knorr,Pharmacy,171.0,8.9,0.7,8.2,4.0,4.2,1.3,2.9,0.52,0.36,Actual,9.9,-1.7,-0.17,8.9,-0.08
UL000185,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Knorr,Foodservice,133.0,6.6,0.7,5.8,3.0,2.8,1.0,1.8,0.48,0.31,Actual,6.6,-0.7,-0.11,6.6,-0.11
UL000186,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Hellmann's,Supermarket,367.0,19.0,1.7,17.3,8.3,9.0,2.8,6.1,0.52,0.35,Actual,20.8,-3.5,-0.17,19.0,-0.09
UL000187,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Hellmann's,Convenience,231.0,11.5,1.2,10.3,5.1,5.2,1.8,3.4,0.5,0.33,Actual,12.1,-1.8,-0.15,11.5,-0.11
UL000188,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Hellmann's,Online,208.0,10.2,0.8,9.4,4.6,4.8,1.6,3.3,0.51,0.35,Actual,11.0,-1.5,-0.14,10.2,-0.08
UL000189,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Hellmann's,Pharmacy,127.0,6.1,0.6,5.5,2.8,2.7,0.9,1.8,0.49,0.33,Actual,6.6,-1.0,-0.16,6.1,-0.1
UL000190,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Hellmann's,Foodservice,80.0,4.2,0.3,3.8,1.8,2.0,0.7,1.3,0.52,0.35,Actual,4.4,-0.6,-0.13,4.2,-0.08
UL000191,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Lipton,Supermarket,333.0,17.4,1.4,15.9,7.8,8.2,2.7,5.5,0.51,0.34,Actual,17.4,-1.4,-0.08,17.4,-0.08
UL000192,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Lipton,Convenience,211.0,10.3,1.1,9.2,4.5,4.8,1.5,3.2,0.52,0.35,Actual,10.0,-0.8,-0.08,10.3,-0.11
UL000193,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Lipton,Online,185.0,9.2,0.9,8.3,4.2,4.1,1.4,2.7,0.49,0.32,Actual,9.1,-0.8,-0.09,9.2,-0.09
UL000194,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Lipton,Pharmacy,101.0,5.4,0.5,4.8,2.5,2.3,0.8,1.5,0.48,0.31,Actual,5.5,-0.7,-0.12,5.4,-0.1
UL000195,2022,Jan,1,Q1,Indonesia,Foods & Refreshment,Lipton,Foodservice,74.0,3.7,0.4,3.3,1.7,1.6,0.6,1.0,0.5,0.32,Actual,3.7,-0.4,-0.11,3.7,-0.11
UL000196,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Dove,Supermarket,489.0,25.9,2.7,23.2,11.8,11.5,3.8,7.7,0.49,0.33,Actual,25.9,-2.7,-0.1,25.9,-0.1
UL000197,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Dove,Convenience,317.0,15.3,1.5,13.8,6.7,7.1,2.3,4.8,0.51,0.35,Actual,15.0,-1.2,-0.08,15.3,-0.1
UL000198,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Dove,Online,231.0,12.3,1.2,11.2,5.7,5.4,1.9,3.6,0.49,0.32,Actual,13.6,-2.5,-0.18,12.3,-0.1
UL000199,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Dove,Pharmacy,145.0,7.7,0.8,7.0,3.6,3.3,1.2,2.2,0.48,0.31,Actual,8.2,-1.2,-0.15,7.7,-0.1
UL000200,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Dove,Foodservice,95.0,5.0,0.5,4.5,2.2,2.3,0.7,1.6,0.51,0.35,Actual,5.5,-0.9,-0.17,5.0,-0.09
UL000201,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Lux,Supermarket,366.0,18.6,1.6,17.0,8.8,8.2,3.0,5.1,0.48,0.3,Actual,18.5,-1.5,-0.08,18.6,-0.09
UL000202,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Lux,Convenience,214.0,10.6,0.9,9.7,4.8,4.9,1.6,3.3,0.51,0.34,Actual,10.7,-1.0,-0.09,10.6,-0.08
UL000203,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Lux,Online,168.0,8.8,0.9,7.9,4.0,3.8,1.3,2.6,0.49,0.33,Actual,9.7,-1.9,-0.19,8.8,-0.1
UL000204,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Lux,Pharmacy,108.0,5.4,0.6,4.8,2.5,2.3,0.8,1.5,0.48,0.32,Actual,5.8,-1.0,-0.18,5.4,-0.11
UL000205,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Lux,Foodservice,73.0,3.9,0.4,3.5,1.7,1.8,0.6,1.2,0.51,0.33,Actual,3.9,-0.4,-0.09,3.9,-0.09
UL000206,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Supermarket,315.0,16.8,1.7,15.1,7.7,7.4,2.5,4.9,0.49,0.33,Actual,16.3,-1.2,-0.08,16.8,-0.1
UL000207,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Convenience,175.0,8.9,0.8,8.1,4.1,4.0,1.3,2.7,0.49,0.33,Actual,9.4,-1.4,-0.14,8.9,-0.09
UL000208,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Online,160.0,7.8,0.6,7.2,3.6,3.6,1.2,2.4,0.5,0.33,Actual,8.6,-1.4,-0.16,7.8,-0.08
UL000209,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Pharmacy,98.0,4.9,0.5,4.4,2.3,2.1,0.7,1.4,0.48,0.31,Actual,5.1,-0.7,-0.14,4.9,-0.1
UL000210,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Foodservice,67.0,3.3,0.3,3.0,1.4,1.6,0.5,1.1,0.52,0.36,Actual,3.4,-0.4,-0.12,3.3,-0.09
UL000211,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Vaseline,Supermarket,266.0,13.0,1.1,11.9,5.9,6.0,1.9,4.1,0.51,0.34,Actual,13.3,-1.5,-0.11,13.0,-0.09
UL000212,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Vaseline,Convenience,150.0,7.6,0.6,7.0,3.4,3.6,1.2,2.4,0.51,0.35,Actual,7.7,-0.7,-0.09,7.6,-0.08
UL000213,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Vaseline,Online,131.0,6.8,0.7,6.1,3.1,3.0,1.1,2.0,0.5,0.32,Actual,7.0,-0.9,-0.13,6.8,-0.1
UL000214,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Vaseline,Pharmacy,81.0,4.0,0.4,3.6,1.9,1.7,0.6,1.1,0.48,0.3,Actual,4.2,-0.6,-0.15,4.0,-0.1
UL000215,2022,Jan,1,Q1,Indonesia,Beauty & Personal Care,Vaseline,Foodservice,50.0,2.6,0.2,2.3,1.1,1.2,0.4,0.8,0.52,0.35,Actual,2.8,-0.5,-0.18,2.6,-0.1
UL000216,2022,Jan,1,Q1,Indonesia,Home Care,Surf,Supermarket,491.0,25.5,2.1,23.4,11.7,11.7,3.9,7.8,0.5,0.34,Actual,26.0,-2.6,-0.1,25.5,-0.08
UL000217,2022,Jan,1,Q1,Indonesia,Home Care,Surf,Convenience,315.0,15.4,1.6,13.8,7.1,6.7,2.3,4.4,0.49,0.32,Actual,15.1,-1.3,-0.09,15.4,-0.1
UL000218,2022,Jan,1,Q1,Indonesia,Home Care,Surf,Online,275.0,14.1,1.1,13.0,6.4,6.6,2.2,4.5,0.51,0.34,Actual,13.7,-0.7,-0.05,14.1,-0.08
UL000219,2022,Jan,1,Q1,Indonesia,Home Care,Surf,Pharmacy,160.0,8.0,0.8,7.2,3.6,3.5,1.3,2.3,0.49,0.32,Actual,8.2,-1.0,-0.13,8.0,-0.1
UL000220,2022,Jan,1,Q1,Indonesia,Home Care,Surf,Foodservice,109.0,5.5,0.5,5.0,2.6,2.4,0.8,1.6,0.49,0.32,Actual,5.5,-0.5,-0.09,5.5,-0.09
UL000221,2022,Jan,1,Q1,Indonesia,Home Care,Domestos,Supermarket,322.0,16.0,1.4,14.6,7.3,7.4,2.4,5.0,0.5,0.34,Actual,17.4,-2.7,-0.16,16.0,-0.09
UL000222,2022,Jan,1,Q1,Indonesia,Home Care,Domestos,Convenience,192.0,9.2,0.9,8.4,4.2,4.1,1.4,2.7,0.5,0.33,Actual,10.0,-1.7,-0.17,9.2,-0.09
UL000223,2022,Jan,1,Q1,Indonesia,Home Care,Domestos,Online,183.0,8.8,0.9,8.0,4.2,3.8,1.3,2.5,0.48,0.31,Actual,9.1,-1.2,-0.13,8.8,-0.1
UL000224,2022,Jan,1,Q1,Indonesia,Home Care,Domestos,Pharmacy,107.0,5.2,0.4,4.8,2.4,2.5,0.8,1.7,0.51,0.35,Actual,5.5,-0.7,-0.12,5.2,-0.08
UL000225,2022,Jan,1,Q1,Indonesia,Home Care,Domestos,Foodservice,69.0,3.3,0.3,3.0,1.5,1.5,0.5,1.0,0.51,0.33,Actual,3.7,-0.7,-0.18,3.3,-0.1
UL000226,2022,Jan,1,Q1,Indonesia,Home Care,Comfort,Supermarket,282.0,14.3,1.4,12.8,6.5,6.3,2.2,4.1,0.49,0.32,Actual,14.5,-1.6,-0.11,14.3,-0.1
UL000227,2022,Jan,1,Q1,Indonesia,Home Care,Comfort,Convenience,173.0,8.4,0.8,7.6,3.8,3.8,1.3,2.5,0.5,0.33,Actual,8.4,-0.7,-0.09,8.4,-0.09
UL000228,2022,Jan,1,Q1,Indonesia,Home Care,Comfort,Online,129.0,6.7,0.6,6.2,3.1,3.1,1.0,2.1,0.51,0.34,Actual,7.6,-1.5,-0.19,6.7,-0.09
UL000229,2022,Jan,1,Q1,Indonesia,Home Care,Comfort,Pharmacy,90.0,4.4,0.4,4.0,2.0,2.0,0.7,1.3,0.49,0.32,Actual,4.6,-0.6,-0.13,4.4,-0.09
UL000230,2022,Jan,1,Q1,Indonesia,Home Care,Comfort,Foodservice,63.0,3.0,0.3,2.7,1.3,1.4,0.5,0.9,0.52,0.34,Actual,3.0,-0.3,-0.11,3.0,-0.11
UL000231,2022,Jan,1,Q1,Indonesia,Ice Cream,Magnum,Supermarket,429.0,20.7,1.9,18.8,9.8,9.0,3.1,5.9,0.48,0.31,Actual,21.5,-2.7,-0.13,20.7,-0.09
UL000232,2022,Jan,1,Q1,Indonesia,Ice Cream,Magnum,Convenience,225.0,11.9,1.3,10.7,5.5,5.2,1.8,3.4,0.49,0.32,Actual,12.5,-1.8,-0.14,11.9,-0.11
UL000233,2022,Jan,1,Q1,Indonesia,Ice Cream,Magnum,Online,203.0,10.5,1.0,9.5,4.7,4.8,1.6,3.2,0.51,0.34,Actual,11.3,-1.8,-0.16,10.5,-0.1
UL000234,2022,Jan,1,Q1,Indonesia,Ice Cream,Magnum,Pharmacy,131.0,6.5,0.6,5.9,3.0,2.9,1.0,1.9,0.49,0.33,Actual,6.8,-0.9,-0.13,6.5,-0.1
UL000235,2022,Jan,1,Q1,Indonesia,Ice Cream,Magnum,Foodservice,81.0,4.1,0.4,3.7,1.8,1.9,0.6,1.2,0.51,0.34,Actual,4.5,-0.8,-0.19,4.1,-0.09
UL000236,2022,Jan,1,Q1,Indonesia,Ice Cream,Cornetto,Supermarket,332.0,15.9,1.5,14.4,7.2,7.2,2.5,4.7,0.5,0.33,Actual,17.6,-3.2,-0.18,15.9,-0.09
UL000237,2022,Jan,1,Q1,Indonesia,Ice Cream,Cornetto,Convenience,205.0,10.6,1.2,9.4,4.6,4.9,1.6,3.3,0.52,0.35,Actual,10.2,-0.8,-0.08,10.6,-0.11
UL000238,2022,Jan,1,Q1,Indonesia,Ice Cream,Cornetto,Online,180.0,9.4,0.8,8.6,4.5,4.1,1.4,2.7,0.48,0.32,Actual,9.3,-0.7,-0.08,9.4,-0.08
UL000239,2022,Jan,1,Q1,Indonesia,Ice Cream,Cornetto,Pharmacy,104.0,5.1,0.5,4.7,2.4,2.3,0.8,1.5,0.48,0.32,Actual,5.6,-0.9,-0.16,5.1,-0.09
UL000240,2022,Jan,1,Q1,Indonesia,Ice Cream,Cornetto,Foodservice,78.0,3.8,0.3,3.5,1.7,1.7,0.6,1.1,0.5,0.33,Actual,3.7,-0.2,-0.06,3.8,-0.08
UL000241,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Knorr,Supermarket,309.0,16.3,1.4,14.9,7.6,7.3,2.4,4.9,0.49,0.33,Actual,18.3,-3.4,-0.19,16.3,-0.09
UL000242,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Knorr,Convenience,214.0,10.7,0.9,9.8,4.9,4.9,1.6,3.2,0.5,0.33,Actual,10.6,-0.8,-0.07,10.7,-0.08
UL000243,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Knorr,Online,202.0,9.8,1.0,8.8,4.5,4.3,1.6,2.7,0.49,0.31,Actual,9.6,-0.9,-0.09,9.8,-0.1
UL000244,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Knorr,Pharmacy,123.0,5.8,0.5,5.4,2.7,2.6,0.9,1.8,0.49,0.33,Actual,5.8,-0.4,-0.08,5.8,-0.08
UL000245,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Knorr,Foodservice,75.0,3.9,0.4,3.5,1.8,1.7,0.6,1.1,0.5,0.33,Actual,3.9,-0.4,-0.1,3.9,-0.1
UL000246,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Hellmann's,Supermarket,252.0,12.6,1.3,11.2,5.5,5.8,1.8,4.0,0.51,0.35,Actual,12.2,-1.0,-0.08,12.6,-0.11
UL000247,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Hellmann's,Convenience,125.0,6.6,0.6,6.0,3.0,2.9,1.0,1.9,0.49,0.32,Actual,7.1,-1.1,-0.16,6.6,-0.09
UL000248,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Hellmann's,Online,116.0,6.2,0.7,5.5,2.8,2.8,0.9,1.9,0.5,0.34,Actual,6.4,-0.9,-0.14,6.2,-0.11
UL000249,2022,Jan,1,Q1,Vietnam,Foods & Refreshment,Hellmann's,Pharmacy,83.0,4.0,0.4,3.6,1.8,1.8,0.6,1.2,0.51,0.34,Actual,3.9,-0.3,-0.07,4.0,-0.1
